Date,Open,High,Low,Close,Adj Close,Volume
2020-07-16,62.209999,62.889999,60.650002,61.290001,61.290001,5613700
2020-07-17,61.549999,61.880001,58.230000,58.529999,58.529999,9961500
2020-07-20,59.721001,64.995003,59.580002,64.709999,64.709999,10351400
2020-07-21,64.849998,65.309998,61.900002,62.880001,62.880001,6252300
2020-07-22,62.900002,64.410004,62.881001,64.139999,64.139999,4367400
2020-07-23,64.309998,65.279999,60.889999,62.310001,62.310001,4732600
2020-07-24,61.560001,62.337002,59.680000,61.820000,61.820000,4048700
2020-07-27,62.580002,63.910000,61.750000,63.680000,63.680000,4106800
2020-07-28,64.300003,66.870003,63.930000,64.110001,64.110001,5710000
2020-07-29,64.720001,66.900002,64.599998,66.650002,66.650002,4395300
2020-07-30,66.169998,66.650002,62.720001,65.279999,65.279999,5413000
2020-07-31,66.690002,68.940002,65.599998,68.220001,68.220001,7270700
2020-08-03,69.599998,73.209999,69.099998,72.680000,72.680000,7897300
2020-08-04,70.949997,71.500000,69.012001,70.010002,70.010002,6039900
2020-08-05,69.730003,71.739998,69.669998,71.209999,71.209999,4990200
2020-08-06,71.730003,72.500000,69.680000,69.720001,69.720001,4523300
2020-08-07,69.989998,70.680000,66.370003,68.300003,68.300003,4748000
2020-08-10,68.480003,69.570000,65.150002,67.120003,67.120003,3933000
2020-08-11,65.690002,67.199997,64.150002,64.959999,64.959999,4140600
2020-08-12,65.209999,65.730003,63.759998,64.360001,64.360001,3768800
2020-08-13,63.000000,66.349998,62.500000,65.709999,65.709999,9862700
2020-08-14,66.639999,67.750000,64.080002,64.339996,64.339996,4565300
2020-08-17,64.879997,65.449997,63.230000,65.260002,65.260002,3850300
2020-08-18,65.849998,70.779999,65.559998,69.820000,69.820000,7931600
2020-08-19,69.320000,69.760002,67.459999,67.589996,67.589996,4081900
2020-08-20,67.589996,69.089996,67.099998,68.720001,68.720001,3208200
2020-08-21,68.709999,70.949997,68.559998,69.349998,69.349998,4077900
2020-08-24,69.949997,70.250000,66.209999,66.870003,66.870003,4483700
2020-08-25,66.470001,67.459999,65.290001,66.449997,66.449997,4291700
2020-08-26,66.970001,68.612999,66.735001,67.300003,67.300003,4663600
2020-08-27,72.400002,72.412003,68.059998,70.300003,70.300003,12952800
2020-08-28,72.410004,77.455002,72.250000,75.959999,75.959999,15422200
2020-08-31,76.000000,77.800003,75.410004,76.669998,76.669998,15742500
2020-09-01,78.389999,84.629997,78.000000,83.669998,83.669998,13242500
2020-09-02,91.800003,92.500000,84.250000,91.059998,91.059998,26695500
2020-09-03,87.800003,87.900002,80.510002,82.279999,82.279999,14010200
2020-09-04,81.550003,84.972000,72.110001,80.629997,80.629997,16784900
2020-09-08,79.379997,91.839996,79.290001,85.599998,85.599998,32732800
2020-09-09,90.160004,92.080002,86.220001,91.169998,91.169998,30086900
2020-09-10,93.550003,98.610001,86.379997,87.750000,87.750000,55832600
2020-09-11,98.107002,98.107002,83.580002,84.040001,84.040001,87398100
2020-09-14,81.720001,83.500000,78.830002,82.010002,82.010002,52982500
2020-09-15,83.500000,88.500000,82.500000,85.449997,85.449997,67929300
2020-09-16,83.769997,86.349998,82.199997,82.589996,82.589996,25174500
2020-09-17,79.690002,85.699997,79.019997,85.199997,85.199997,30607900
2020-09-18,85.250000,90.010002,83.279999,89.699997,89.699997,44309600
2020-09-21,89.400002,96.500000,87.779999,94.800003,94.800003,51263700
2020-09-22,90.330002,94.650002,88.430000,94.389999,94.389999,43455600
2020-09-23,95.809998,100.440002,93.910004,95.230003,95.230003,55375400
2020-09-24,93.900002,95.250000,88.000000,88.559998,88.559998,34327800
2020-09-25,90.757004,98.480003,90.500000,97.730003,97.730003,45866000
2020-09-28,97.269997,99.400002,94.419998,96.910004,96.910004,34557700
2020-09-29,96.839996,102.830002,96.269997,100.470001,100.470001,41245200
2020-09-30,99.989998,101.879997,98.095001,99.239998,99.239998,18965200
2020-10-01,99.830002,105.739998,99.305000,105.199997,105.199997,26735500
2020-10-02,105.000000,110.250000,104.089996,107.510002,107.510002,29786600
2020-10-05,107.669998,110.849998,106.110001,110.739998,110.739998,16139400
2020-10-06,110.779999,113.870003,109.379997,111.309998,111.309998,19411300
2020-10-07,113.480003,118.440002,113.010002,116.959999,116.959999,22040000
2020-10-08,118.919998,119.889999,113.699997,115.000000,115.000000,15353600
2020-10-09,115.709999,123.580002,114.779999,123.019997,123.019997,17601900
2020-10-12,125.095001,129.410004,122.239998,127.300003,127.300003,20531400
2020-10-13,127.000000,131.919998,124.309998,130.970001,130.970001,17317700
2020-10-14,132.110001,135.309998,128.259995,131.440002,131.440002,27271600
2020-10-15,127.820000,137.240005,126.550003,136.429993,136.429993,26759200
2020-10-16,137.600006,139.750000,128.669998,131.330002,131.330002,40455800
2020-10-19,130.940002,134.570007,126.949997,133.009995,133.009995,24250300
2020-10-20,133.750000,134.550003,130.330002,131.929993,131.929993,12668300
2020-10-21,132.789993,136.949997,124.279999,124.300003,124.300003,19003700
2020-10-22,119.750000,126.589996,118.610001,120.800003,120.800003,24320500
2020-10-23,121.099998,123.650002,117.580002,122.529999,122.529999,11544100
2020-10-26,123.019997,125.650002,116.098000,118.099998,118.099998,11917900
2020-10-27,120.360001,122.533997,118.309998,121.150002,121.150002,8627000
2020-10-28,122.110001,124.335999,119.559998,122.120003,122.120003,9233800
2020-10-29,124.300003,124.900002,114.239998,115.910004,115.910004,11407600
2020-10-30,114.099998,116.209999,109.010002,110.209999,110.209999,10997000
2020-11-02,112.355003,116.320000,110.917999,113.440002,113.440002,8774200
2020-11-03,113.510002,114.050003,110.129997,111.699997,111.699997,9413600
2020-11-04,113.989998,118.930000,112.959999,118.599998,118.599998,8066200
2020-11-05,122.934998,126.910004,117.820000,126.629997,126.629997,16320200
2020-11-06,123.000000,132.789993,122.489998,125.459999,125.459999,24201800
2020-11-09,106.690002,108.480003,94.120003,100.010002,100.010002,42202900
2020-11-10,103.099998,108.650002,92.029999,105.209999,105.209999,39736600
2020-11-11,103.000000,107.349998,99.830002,106.209999,106.209999,27922300
2020-11-12,107.110001,112.000000,106.449997,108.720001,108.720001,17005100
2020-11-13,109.029999,109.690002,99.500000,100.790001,100.790001,16121200
2020-11-16,97.300003,102.059998,95.860001,101.900002,101.900002,16488700
2020-11-17,102.330002,102.779999,99.629997,102.489998,102.489998,10050000
2020-11-18,101.489998,105.559998,100.260002,104.489998,104.489998,11144400
2020-11-19,104.099998,106.419998,102.779999,105.260002,105.260002,9678900
2020-11-20,106.000000,112.809998,104.199997,110.900002,110.900002,17304100
2020-11-23,110.430000,113.940002,106.070000,112.050003,112.050003,12179800
2020-11-24,109.459999,110.070000,104.150002,105.419998,105.419998,11628100
2020-11-25,106.290001,108.250000,105.559998,106.940002,106.940002,8166100
2020-11-27,107.330002,109.900002,105.290001,108.980003,108.980003,5602100
2020-11-30,110.029999,116.519997,105.690002,116.349998,116.349998,13468600
2020-12-01,113.730003,115.660004,110.300003,112.029999,112.029999,10171800
2020-12-02,110.830002,117.750000,110.199997,113.180000,113.180000,11614800
2020-12-03,112.919998,116.250000,112.730003,116.199997,116.199997,6989700
2020-12-04,115.250000,115.699997,111.929001,114.449997,114.449997,7346800
2020-12-07,114.070000,117.144997,113.120003,116.629997,116.629997,6044200
2020-12-08,115.919998,118.550003,113.060997,118.250000,118.250000,9196200
2020-12-09,117.650002,120.311996,110.105003,110.790001,110.790001,12106700
2020-12-10,109.529999,119.129997,108.180000,117.989998,117.989998,9688400
2020-12-11,117.989998,119.440002,114.589996,117.099998,117.099998,6488200
2020-12-14,118.010002,124.835701,117.750000,124.470001,124.470001,10138955
